Ship_ID,Hull_Integrity,Reactor_Power,Propulsion_Type,Ship_Class
7316866085,Pristine,100.0,Ion Drive,Hauler
7316847197,Critical,40.0,Ion Drive,Corvette
7316803045,Critical,40.0,Plasma Thruster,Shuttle
7316801670,Pristine,40.0,Ion Drive,Shuttle
7316801443,Pristine,180.0,Plasma Thruster,Hauler
7316794104,Operational,40.0,Ion Drive,Explorer
7316775329,Operational,60.0,,Freighter
7316767727,Critical,40.0,Ion Drive,Shuttle
7316723809,Critical,40.0,Solar Sail,Explorer
7316707938,Critical,50.0,Ion Drive,Corvette
7316696958,Pristine,80.0,Hyperdrive,Hauler
7316684088,Critical,80.0,Ion Drive,Hauler
7316599125,Critical,40.0,,Shuttle
7316597660,Operational,60.0,Ion Drive,Corvette
7316597380,Operational,60.0,Ion Drive,Explorer
7316597216,Operational,60.0,Ion Drive,Shuttle
7316597010,Pristine,120.0,Hyperdrive,Explorer
7316596883,Operational,40.0,Ion Drive,Explorer
7316592089,Pristine,60.0,,Explorer
7316591380,Pristine,80.0,Solar Sail,Hauler
7316590466,Operational,60.0,Ion Drive,Hauler
7316589454,Pristine,60.0,Nuclear Pulse,Hauler
7316588855,Operational,60.0,Nuclear Pulse,Hauler
7316564347,Critical,40.0,Ion Drive,Corvette
7316542301,Critical,80.0,Ion Drive,Corvette
7316540398,Operational,60.0,Ion Drive,Explorer
7316515868,Critical,40.0,Hyperdrive,Shuttle
7316504076,Critical,80.0,Ion Drive,Shuttle
7316502307,Critical,60.0,,Explorer
7316480339,Critical,60.0,Hyperdrive,Hauler
7316459599,Pristine,60.0,Ion Drive,Hauler
7316444471,Pristine,100.0,Solar Sail,Fighter
7316435835,Operational,,,Shuttle
7316425566,Pristine,120.0,Ion Drive,Fighter
7316411149,Pristine,60.0,Ion Drive,Corvette
7316401552,Critical,80.0,,Freighter
7316398667,Pristine,60.0,Solar Sail,Shuttle
7316368600,Pristine,40.0,Ion Drive,Shuttle
7316360143,Operational,,Hyperdrive,Explorer
7316354247,Pristine,80.0,,Freighter
7316316192,Critical,80.0,,Troop Transport
7316299132,Operational,60.0,Ion Drive,Explorer
7316296790,Operational,40.0,,Explorer
7316289828,Critical,40.0,Nuclear Pulse,Freighter
7316288005,Operational,60.0,,Explorer
7316284503,Pristine,60.0,,Hauler
7316285067,Critical,60.0,Ion Drive,Corvette
7316274489,Critical,120.0,,Shuttle
7316250973,Pristine,60.0,Solar Sail,Corvette
7316244646,Pristine,60.0,Antimatter,Corvette
7316238581,Critical,80.0,Ion Drive,Hauler
7316154078,Critical,80.0,,Fighter
7316056253,Critical,40.0,Hyperdrive,Fighter
7316035972,Critical,80.0,Ion Drive,Corvette
7316024084,Critical,60.0,Ion Drive,Shuttle
7316023470,Operational,60.0,Ion Drive,Shuttle
7315996462,Critical,60.0,Ion Drive,Corvette
7315992476,Operational,40.0,Hyperdrive,Shuttle
7315988839,Critical,80.0,Ion Drive,Freighter
7315967072,Critical,60.0,Plasma Thruster,Explorer
7315893945,Operational,80.0,Plasma Thruster,Hauler
7315887466,Critical,,Ion Drive,Fighter
7315873703,Pristine,180.0,Ion Drive,Shuttle
7315863268,Operational,40.0,Ion Drive,Shuttle
7315836768,Pristine,100.0,Solar Sail,Hauler
7315816407,Operational,100.0,Ion Drive,Fighter
7315790429,Operational,80.0,,Fighter
7315761178,Operational,60.0,,Corvette
7315734404,Pristine,60.0,Ion Drive,Corvette
7315651529,Critical,40.0,Plasma Thruster,Shuttle
7315640893,Operational,40.0,,Explorer
7315629352,Operational,60.0,Ion Drive,Hauler
7315626017,Critical,80.0,Ion Drive,Shuttle
7315599484,Critical,60.0,Ion Drive,Corvette
7315596103,Critical,80.0,Hyperdrive,Fighter
7315591632,Pristine,40.0,Plasma Thruster,Shuttle
7315586873,Critical,40.0,Ion Drive,Shuttle
7315584541,Critical,40.0,Hyperdrive,Shuttle
7315548294,Critical,,,Fighter
7315540910,Operational,80.0,,Corvette
7315532493,Operational,60.0,Nuclear Pulse,Hauler
7315510115,Pristine,80.0,Hyperdrive,Hauler
7315510072,Operational,60.0,Nuclear Pulse,Hauler
7315509752,Pristine,60.0,Ion Drive,Hauler
7315509717,Pristine,80.0,Hyperdrive,Hauler
7315509690,Pristine,,Plasma Thruster,Hauler
7315509647,Pristine,80.0,Hyperdrive,Hauler
7315509612,Operational,60.0,,Hauler
7315509579,Pristine,80.0,Solar Sail,Hauler
7315507769,Pristine,60.0,Ion Drive,Explorer
7315507729,Operational,80.0,Solar Sail,Hauler
7315507690,Pristine,80.0,Solar Sail,Hauler
7315507638,Pristine,,Solar Sail,Hauler
7315507594,Pristine,80.0,Solar Sail,Hauler
7315507548,Pristine,80.0,Solar Sail,Hauler
7315507508,Pristine,60.0,Ion Drive,Hauler
7315507462,Pristine,80.0,Hyperdrive,Hauler
7315505920,Pristine,40.0,,Explorer
7315503885,Operational,80.0,Nuclear Pulse,Hauler
7315503815,Pristine,80.0,Solar Sail,Hauler
7315503757,Pristine,80.0,Hyperdrive,Hauler
7315503705,Operational,60.0,,Hauler
7315503651,Operational,60.0,Nuclear Pulse,Hauler
7315503604,Pristine,80.0,Solar Sail,Hauler
7315503558,Pristine,80.0,Solar Sail,Hauler
7315503513,Pristine,60.0,Ion Drive,Hauler
7315503451,Pristine,80.0,Ion Drive,Hauler
7315500958,Operational,80.0,Solar Sail,Hauler
7315500903,Operational,80.0,Solar Sail,Hauler
7315500873,Operational,80.0,Hyperdrive,Hauler
7315500778,Operational,80.0,Nuclear Pulse,Hauler
7315500734,Operational,60.0,,Hauler
7315497394,Pristine,80.0,Graviton Beam,Hauler
7315497348,Pristine,80.0,Solar Sail,Hauler
7315493943,Pristine,60.0,Plasma Thruster,Hauler
7315493282,Operational,80.0,,Hauler
7315493232,Operational,80.0,Nuclear Pulse,Hauler
7315488523,Pristine,40.0,Ion Drive,Shuttle
7315469974,Critical,40.0,Ion Drive,Speedster
7315469582,Operational,60.0,Solar Sail,Explorer
7315469189,Critical,40.0,Ion Drive,Shuttle
7315450607,Operational,100.0,Plasma Thruster,Hauler
7315450431,Pristine,80.0,Ion Drive,Hauler
7315425495,Critical,240.0,Ion Drive,Corvette
7315385495,Pristine,80.0,Ion Drive,Fighter
7315379416,Operational,60.0,Solar Sail,Corvette
7315379355,Pristine,60.0,Ion Drive,Troop Transport
7315377459,Critical,60.0,Plasma Thruster,Shuttle
7315373148,Pristine,60.0,Ion Drive,Corvette
7315355562,Operational,40.0,Ion Drive,Shuttle
7315340101,Critical,60.0,,Shuttle
7315317418,Critical,60.0,,Explorer
7315201562,Critical,80.0,Hyperdrive,Hauler
7315188786,Operational,40.0,,Shuttle
7315178941,Operational,40.0,Ion Drive,Shuttle
7315066431,Critical,80.0,Ion Drive,Shuttle
7315037342,Pristine,60.0,,Shuttle
7315036434,Operational,60.0,Ion Drive,Shuttle
7315032183,Operational,40.0,Hyperdrive,Shuttle
7315032256,Pristine,60.0,Ion Drive,Speedster
7315032174,Pristine,40.0,Ion Drive,Shuttle
7315021326,Pristine,60.0,Hyperdrive,Fighter
7315021287,Pristine,40.0,Ion Drive,Shuttle
7315015845,Critical,240.0,Solar Sail,Explorer
7315004384,Pristine,80.0,,Hauler
7314947192,Critical,60.0,Ion Drive,Freighter
7314921133,Critical,,Hyperdrive,Shuttle
7314878803,Pristine,60.0,Graviton Beam,Corvette
7314857166,Operational,40.0,Plasma Thruster,Shuttle
7314768108,Critical,80.0,Ion Drive,Shuttle
7314702354,Critical,80.0,Nuclear Pulse,Hauler
7314698283,Pristine,80.0,Solar Sail,Hauler
7314684348,Pristine,40.0,,Shuttle
7314684281,Pristine,40.0,Solar Sail,Shuttle
7314684302,Pristine,40.0,Solar Sail,Shuttle
7314684285,Operational,40.0,Ion Drive,Shuttle
7314684261,Pristine,100.0,,Hauler
7314684246,Pristine,60.0,Ion Drive,Corvette
7314684229,Operational,40.0,Nuclear Pulse,Shuttle
7314684239,Pristine,40.0,Solar Sail,Shuttle
7314669068,Pristine,40.0,Hyperdrive,Explorer
7314648509,Critical,240.0,Ion Drive,Freighter
7314645222,Critical,60.0,Ion Drive,Shuttle
7314623121,Critical,40.0,Nuclear Pulse,Shuttle
7314613043,Critical,80.0,,Freighter
7314575803,Pristine,60.0,Ion Drive,Explorer
7314570123,Critical,40.0,Ion Drive,Shuttle
7314553099,Operational,180.0,Ion Drive,Corvette
7314547337,Operational,40.0,Solar Sail,Corvette
7314543959,Operational,40.0,,Explorer
7314542467,Operational,40.0,Solar Sail,Explorer
7314508855,Critical,40.0,Ion Drive,Shuttle
7314490069,Operational,40.0,,Shuttle
7314466717,Operational,60.0,,Shuttle
7314440936,Critical,,Nuclear Pulse,Freighter
7314422835,Critical,40.0,Nuclear Pulse,Shuttle
7314383630,Operational,80.0,Ion Drive,Freighter
7314321373,Critical,60.0,Plasma Thruster,Explorer
7314316717,Critical,,Plasma Thruster,Shuttle
7314204257,Pristine,80.0,,Explorer
7314204008,Operational,40.0,Ion Drive,Fighter
7314203780,Pristine,60.0,Graviton Beam,Freighter
7314203358,Pristine,60.0,Plasma Thruster,Explorer
7314203071,Pristine,60.0,Ion Drive,Corvette
7314163593,Critical,120.0,Hyperdrive,Shuttle
7314150277,Critical,60.0,Ion Drive,Fighter
7314143677,Critical,40.0,Ion Drive,Shuttle
7314143402,Critical,80.0,Nuclear Pulse,Hauler
7314134813,Critical,80.0,,Troop Transport
7314127171,Operational,60.0,Ion Drive,Hauler
7314127062,Pristine,,Hyperdrive,Corvette
7314127040,Operational,,Ion Drive,Explorer
7314126873,Pristine,60.0,Plasma Thruster,Explorer
7314126850,Operational,60.0,Ion Drive,Corvette
7314126802,Operational,40.0,Solar Sail,Explorer
7314126775,Operational,60.0,,Corvette
7314126680,Operational,60.0,Ion Drive,Shuttle
7314126547,Operational,60.0,Solar Sail,Shuttle
7314126529,Operational,,,Explorer
7314126508,Operational,40.0,Ion Drive,Explorer
7314126409,Operational,60.0,Plasma Thruster,Explorer
7314126319,Pristine,80.0,Ion Drive,Explorer
7314126200,Operational,40.0,,Shuttle
7314007121,Critical,80.0,Ion Drive,Shuttle
7314001704,Critical,80.0,Ion Drive,Explorer
7313986694,Critical,40.0,Plasma Thruster,Shuttle
7313979144,Operational,40.0,Plasma Thruster,Corvette
7313841221,Operational,40.0,Plasma Thruster,Shuttle
7313839560,Pristine,60.0,Hyperdrive,Hauler
7313839574,Pristine,180.0,,Hauler
7313839474,Pristine,80.0,Hyperdrive,Shuttle
7313829272,Operational,60.0,Hyperdrive,Corvette
7313827521,Operational,40.0,Ion Drive,Shuttle
7313827435,Operational,60.0,Ion Drive,Hauler
7313821980,Pristine,,,Hauler
7313820892,Critical,120.0,Plasma Thruster,Explorer
7313717527,Critical,60.0,Ion Drive,Explorer
7313716026,Critical,120.0,Hyperdrive,Shuttle
7313701264,Critical,80.0,Ion Drive,Shuttle
7313689104,Pristine,80.0,Ion Drive,Freighter
7313682765,Operational,80.0,Solar Sail,Hauler
7313681265,Operational,80.0,Hyperdrive,Hauler
7313681247,Operational,180.0,,Hauler
7313681229,Pristine,80.0,,Hauler
7313681071,Pristine,80.0,Hyperdrive,Hauler
7313681054,Operational,60.0,Nuclear Pulse,Hauler
7313681030,Pristine,80.0,,Hauler
7313678734,Pristine,80.0,Hyperdrive,Freighter
7313678080,Operational,80.0,Solar Sail,Hauler
7313678053,Pristine,80.0,Solar Sail,Hauler
7313678035,Pristine,80.0,Solar Sail,Hauler
7313672121,Operational,,,Explorer
7313652938,Critical,,Hyperdrive,Hauler
7313652904,Pristine,80.0,Hyperdrive,Hauler
7313649437,Critical,180.0,Solar Sail,Shuttle
7313649161,Critical,40.0,Plasma Thruster,Shuttle
7313641953,Critical,,Ion Drive,Shuttle
7313639010,Critical,80.0,Ion Drive,Fighter
7313635470,Operational,40.0,Graviton Beam,Corvette
7313631605,Operational,40.0,Ion Drive,Corvette
7313596590,Critical,80.0,Ion Drive,Corvette
7313494012,Operational,80.0,Solar Sail,Hauler
7313493976,Pristine,60.0,Antimatter,Corvette
7313436793,Operational,40.0,Ion Drive,Shuttle
7313432359,Critical,240.0,Ion Drive,Hauler
7313426591,Operational,60.0,Solar Sail,Hauler
7313402730,Critical,40.0,,Shuttle
7313394559,Pristine,100.0,Solar Sail,Hauler
7313393621,Operational,60.0,Solar Sail,Explorer
7313388172,Operational,40.0,Hyperdrive,Shuttle
7313340650,Operational,40.0,,Shuttle
7313337102,Critical,300.0,Plasma Thruster,Hauler
7313308395,Operational,60.0,,Hauler
7313183479,Critical,240.0,Ion Drive,Fighter
7313180816,Critical,60.0,Hyperdrive,Freighter
7313158011,Pristine,120.0,Solar Sail,Fighter
7313152579,Critical,240.0,Ion Drive,Freighter
7313150695,Critical,80.0,Ion Drive,Freighter
7313148098,Pristine,40.0,Ion Drive,Explorer
7313146078,Operational,40.0,Ion Drive,Explorer
7313145262,Pristine,120.0,Ion Drive,Explorer
7313144675,Operational,40.0,Hyperdrive,Corvette
7313024973,Critical,40.0,Hyperdrive,Fighter
7313015125,Pristine,80.0,Ion Drive,Explorer
7312952118,Pristine,60.0,Ion Drive,Corvette
7312932363,Pristine,60.0,Graviton Beam,Fighter
7312902271,Operational,120.0,Ion Drive,Shuttle
7312885717,Pristine,,Graviton Beam,Hauler
7312878217,Operational,40.0,Solar Sail,Shuttle
7312865012,Operational,40.0,Plasma Thruster,Explorer
7312844275,Pristine,100.0,Hyperdrive,Hauler
7312844266,Pristine,60.0,Ion Drive,Hauler
7312844123,Pristine,,Hyperdrive,Hauler
7312837993,Operational,80.0,Hyperdrive,Hauler
7312748919,Pristine,100.0,Ion Drive,Hauler
7312666733,Pristine,80.0,Hyperdrive,Speedster
7312640773,Critical,40.0,Ion Drive,Shuttle
7312637952,Pristine,60.0,,Shuttle
7312620823,Critical,60.0,Plasma Thruster,Freighter
7312582044,Critical,240.0,Graviton Beam,Explorer
7312431667,Operational,60.0,Hyperdrive,Hauler
7312431629,Operational,80.0,Ion Drive,Fighter
7312402788,Operational,40.0,Solar Sail,Shuttle
7312380458,Pristine,100.0,,Hauler
7312375419,Pristine,,Solar Sail,Hauler
7312322955,Pristine,60.0,Ion Drive,Shuttle
7312322865,Operational,,Nuclear Pulse,Corvette
7312283185,Operational,60.0,Ion Drive,Shuttle
7312235650,Critical,60.0,,Explorer
7312231717,Critical,40.0,Ion Drive,Speedster
7312210009,Critical,40.0,Plasma Thruster,Shuttle
7312176962,Operational,80.0,,Shuttle
7312171284,Critical,60.0,Plasma Thruster,Corvette
7312127587,Critical,80.0,Nuclear Pulse,Hauler
7312029700,Critical,240.0,Ion Drive,Shuttle
7311993503,Operational,60.0,Ion Drive,Fighter
7311986549,Pristine,100.0,,Fighter
7311979690,Critical,80.0,Ion Drive,Shuttle
7311960754,Operational,60.0,,Hauler
7311960703,Pristine,80.0,Plasma Thruster,Hauler
7311954702,Pristine,100.0,Plasma Thruster,Hauler
7311872128,Pristine,80.0,Plasma Thruster,Hauler
7311871806,Pristine,80.0,Plasma Thruster,Hauler
7311801128,Pristine,60.0,Ion Drive,Explorer
7311801022,Critical,240.0,,Hauler
7311735716,Critical,40.0,Nuclear Pulse,Shuttle
7311723623,Pristine,40.0,Graviton Beam,Shuttle
7311717820,Operational,40.0,Ion Drive,Corvette
7311714974,Pristine,60.0,,Shuttle
7311683048,Critical,40.0,Plasma Thruster,Hauler
7311597760,Operational,80.0,Ion Drive,Freighter
7311565058,Pristine,80.0,Ion Drive,Fighter
7311500527,Pristine,80.0,Hyperdrive,Fighter
7311481399,Pristine,100.0,Ion Drive,Fighter
7311468801,Pristine,40.0,Solar Sail,Shuttle
7311442240,Pristine,80.0,Ion Drive,Fighter
7311441624,Operational,40.0,Solar Sail,Explorer
7311428769,Pristine,60.0,Hyperdrive,Hauler
7311376046,Operational,,Hyperdrive,Shuttle
7311322204,Pristine,40.0,Ion Drive,Shuttle
7311317449,Critical,40.0,,Shuttle
7311286776,Pristine,40.0,,Shuttle
7311228410,Critical,80.0,Hyperdrive,Shuttle
7311192666,Critical,80.0,Hyperdrive,Freighter
7311190977,Operational,80.0,Solar Sail,Hauler
7311190956,Operational,60.0,Nuclear Pulse,Hauler
7311190919,Pristine,,Solar Sail,Hauler
7311188480,Pristine,60.0,Ion Drive,Explorer
7311188451,Pristine,80.0,Solar Sail,Hauler
7311188425,Pristine,80.0,,Hauler
7311188400,Critical,240.0,Solar Sail,Hauler
7311188386,Pristine,80.0,Solar Sail,Hauler
7311188351,Pristine,60.0,Ion Drive,Hauler
7311188328,Pristine,80.0,,Hauler
7311188306,Pristine,80.0,Hyperdrive,Hauler
7311186432,Pristine,80.0,Plasma Thruster,Hauler
7311186408,Pristine,60.0,Ion Drive,Explorer
7311186387,Pristine,80.0,Hyperdrive,Hauler
7311186372,Pristine,60.0,Plasma Thruster,Hauler
7311186352,Pristine,80.0,Hyperdrive,Hauler
7311186330,Pristine,60.0,Nuclear Pulse,Hauler
7311186307,Pristine,60.0,Nuclear Pulse,Hauler
7311186277,Pristine,80.0,Solar Sail,Hauler
7311186258,Pristine,80.0,Hyperdrive,Hauler
7310982458,Pristine,60.0,Ion Drive,Shuttle
7310973982,Operational,,Solar Sail,Shuttle
7310968060,Operational,40.0,Solar Sail,Shuttle
7310968039,Pristine,60.0,Nuclear Pulse,Corvette
7310968018,Operational,80.0,Ion Drive,Corvette
7310966294,Pristine,60.0,Ion Drive,Shuttle
7310955798,Pristine,40.0,Ion Drive,Corvette
7310943985,Operational,60.0,Ion Drive,Shuttle
7310932427,Pristine,40.0,Graviton Beam,Explorer
7310926429,Pristine,40.0,Plasma Thruster,Corvette
7310911316,Operational,40.0,Solar Sail,Corvette
7310901081,Critical,240.0,Hyperdrive,Hauler
7310878921,Operational,80.0,Ion Drive,Corvette
7310836116,Critical,240.0,Ion Drive,Corvette
7310835854,Pristine,80.0,Solar Sail,Explorer
7310815945,Critical,80.0,Ion Drive,Explorer
7310815642,Critical,40.0,Nuclear Pulse,Explorer
7310781142,Pristine,80.0,Ion Drive,Corvette
7310693383,Pristine,80.0,Solar Sail,Hauler
7310674654,Operational,,Ion Drive,Corvette
7310623558,Critical,80.0,Ion Drive,Shuttle
7310585172,Pristine,60.0,Ion Drive,Hauler
7310489701,Operational,60.0,,Shuttle
7310489329,Critical,80.0,Hyperdrive,Speedster
7310488914,Operational,40.0,,Shuttle
7310488439,Operational,80.0,Ion Drive,Hauler
7310487825,Operational,80.0,,Freighter
7310486125,Operational,80.0,Hyperdrive,Freighter
7310484732,Pristine,60.0,Ion Drive,Shuttle
7310483975,Pristine,60.0,Plasma Thruster,Explorer
7310482347,Operational,60.0,Ion Drive,Corvette
7310481982,Critical,100.0,,Freighter
7310480831,Operational,80.0,Ion Drive,Freighter
7310479860,Operational,60.0,Ion Drive,Explorer
7310479074,Operational,60.0,Ion Drive,Explorer
7310471946,Critical,60.0,Ion Drive,Freighter
7310460294,Pristine,40.0,,Shuttle
7310434819,Pristine,80.0,Ion Drive,Explorer
7310422255,Pristine,60.0,Ion Drive,Shuttle
7310421775,Operational,40.0,Solar Sail,Explorer
7310402835,Operational,60.0,,Shuttle
7310376619,Pristine,80.0,,Explorer
7310344792,Pristine,40.0,Solar Sail,Shuttle
7310345381,Critical,80.0,Nuclear Pulse,Freighter
7310318938,Critical,80.0,Nuclear Pulse,Freighter
7310297212,Pristine,120.0,,Shuttle
7310268366,Pristine,80.0,Solar Sail,Explorer
7310178144,Operational,80.0,,Hauler
7310177206,Pristine,80.0,Solar Sail,Hauler
7310177191,Pristine,,Solar Sail,Hauler
7310140539,Critical,120.0,Nuclear Pulse,Freighter
7310037705,Critical,120.0,,Freighter
7310007950,Critical,80.0,Hyperdrive,Fighter
7310002671,Operational,60.0,Nuclear Pulse,Explorer
7310002458,Operational,40.0,,Corvette
7309963373,Critical,240.0,,Explorer
7309963540,Pristine,60.0,Ion Drive,Corvette
7309903769,Pristine,180.0,Ion Drive,Fighter
7309882188,Operational,40.0,Plasma Thruster,Explorer
7309868914,Pristine,40.0,Solar Sail,Shuttle
7309850994,Critical,40.0,Ion Drive,Shuttle
7309836292,Critical,40.0,Solar Sail,Shuttle
7309827939,Pristine,60.0,Solar Sail,Corvette
7309828140,Operational,40.0,Nuclear Pulse,Shuttle
7309765823,Operational,80.0,Solar Sail,Explorer
7309667842,Operational,80.0,Ion Drive,Explorer
7309663534,Operational,60.0,Ion Drive,Corvette
7309659989,Pristine,,Plasma Thruster,Hauler
7309659358,Pristine,80.0,,Hauler
7309659342,Pristine,80.0,Hyperdrive,Hauler
7309652744,Operational,60.0,Hyperdrive,Explorer
7309639127,Operational,,Ion Drive,Explorer
7309622839,Operational,40.0,Ion Drive,Explorer
7309598757,Critical,80.0,Hyperdrive,Hauler
7309365296,Pristine,40.0,Graviton Beam,Shuttle
7309343124,Operational,120.0,Solar Sail,Explorer
7309330018,Operational,60.0,Solar Sail,Corvette
7309278543,Operational,120.0,,Shuttle
7309278482,Pristine,80.0,Solar Sail,Explorer
7309278172,Pristine,120.0,Solar Sail,Shuttle
7309278135,Operational,60.0,Ion Drive,Corvette
7309256927,Critical,100.0,Ion Drive,Freighter
7309210070,Pristine,,Graviton Beam,Shuttle
7309171730,Pristine,60.0,Ion Drive,Explorer
7309132039,Critical,80.0,Hyperdrive,Explorer
7309106760,Operational,60.0,,Explorer
7309057335,Critical,40.0,Nuclear Pulse,Shuttle
7309055475,Operational,60.0,Ion Drive,Corvette
7309038569,Pristine,60.0,Ion Drive,Explorer
7309036126,Operational,60.0,Graviton Beam,Corvette
7309024106,Critical,60.0,Ion Drive,Shuttle
7308881306,Critical,80.0,Hyperdrive,Troop Transport
7308874387,Operational,80.0,Hyperdrive,Explorer
7308861713,Critical,40.0,Ion Drive,Hauler
7308860025,Pristine,180.0,Ion Drive,Shuttle
7308859933,Pristine,80.0,Ion Drive,Hauler
7308859880,Pristine,,Antimatter,Corvette
7308812961,Critical,80.0,Hyperdrive,Freighter
7308808537,Pristine,60.0,Ion Drive,Explorer
7308808413,Pristine,60.0,Ion Drive,Explorer
7308800194,Critical,,Ion Drive,Corvette
7308779547,Pristine,100.0,,Hauler
7308773602,Operational,80.0,Ion Drive,Shuttle
7308740654,Pristine,100.0,Hyperdrive,Hauler
7308729436,Critical,40.0,Plasma Thruster,Shuttle
7308711128,Operational,40.0,Ion Drive,Shuttle
7308705324,Operational,,Ion Drive,Corvette
7308594712,Critical,40.0,Ion Drive,Corvette
7308403361,Critical,60.0,Hyperdrive,Fighter
7308365036,Critical,120.0,Plasma Thruster,Explorer
7308342913,Operational,60.0,Ion Drive,Fighter
7308316853,Pristine,80.0,Ion Drive,Explorer
7308316756,Pristine,100.0,Plasma Thruster,Hauler
7308316606,Pristine,60.0,Plasma Thruster,Hauler
7308316587,Pristine,120.0,Ion Drive,Shuttle
7308316450,Pristine,80.0,Ion Drive,Explorer
7308237956,Operational,,Ion Drive,Shuttle
7308237829,Operational,100.0,Plasma Thruster,Hauler
7308191831,Pristine,100.0,Plasma Thruster,Hauler
7308187320,Critical,80.0,Ion Drive,Hauler
7308100069,Operational,120.0,Ion Drive,Explorer
7308100036,Operational,,Ion Drive,Corvette
7308092842,Critical,,Plasma Thruster,Shuttle
7308087988,Critical,80.0,Ion Drive,Fighter
7308085963,Operational,60.0,Ion Drive,Hauler
